iter	Passed	Remaining
3224	29217	16080
3225	29226	16071
3226	29234	16062
3227	29243	16053
3228	29252	16043
3229	29261	16034
3230	29269	16025
3231	29278	16016
3232	29287	16007
3233	29296	15998
3234	29305	15989
3235	29314	15979
3236	29324	15971
3237	29333	15962
3238	29341	15952
3239	29350	15943
3240	29359	15934
3241	29368	15925
3242	29376	15915
3243	29386	15907
3244	29395	15898
3245	29404	15889
3246	29414	15880
3247	29424	15872
3248	29433	15862
3249	29442	15853
3250	29451	15844
3251	29459	15835
3252	29468	15825
3253	29477	15816
3254	29486	15807
3255	29495	15798
3256	29504	15789
3257	29513	15780
3258	29522	15771
3259	29531	15762
3260	29540	15753
3261	29549	15743
3262	29557	15734
3263	29566	15725
3264	29575	15716
3265	29584	15706
3266	29593	15697
3267	29602	15688
3268	29611	15679
3269	29620	15670
3270	29629	15661
3271	29637	15652
3272	29646	15642
3273	29655	15633
3274	29663	15624
3275	29672	15615
3276	29681	15606
3277	29690	15597
3278	29699	15588
3279	29708	15578
3280	29717	15569
3281	29726	15560
3282	29735	15551
3283	29744	15542
3284	29752	15533
3285	29761	15523
3286	29770	15514
3287	29779	15505
3288	29788	15496
3289	29797	15487
3290	29806	15478
3291	29814	15468
3292	29823	15459
3293	29832	15450
3294	29840	15441
3295	29849	15432
3296	29858	15422
3297	29867	15413
3298	29875	15404
3299	29884	15395
3300	29893	15386
3301	29903	15377
3302	29912	15368
3303	29921	15359
3304	29930	15350
3305	29939	15340
3306	29948	15331
3307	29956	15322
3308	29965	15313
3309	29974	15303
3310	29984	15295
3311	29993	15286
3312	30002	15277
3313	30011	15268
3314	30019	15258
3315	30028	15249
3316	30037	15240
3317	30046	15231
3318	30054	15222
3319	30063	15212
3320	30072	15203
3321	30081	15194
3322	30089	15185
3323	30099	15176
3324	30109	15167
3325	30118	15158
3326	30128	15150
3327	30136	15140
3328	30145	15131
3329	30154	15122
3330	30165	15114
3331	30175	15105
3332	30183	15096
3333	30192	15087
3334	30201	15078
3335	30210	15069
3336	30219	15059
3337	30227	15050
3338	30236	15041
3339	30245	15032
3340	30255	15023
3341	30264	15014
3342	30272	15004
3343	30281	14995
3344	30290	14986
3345	30299	14977
3346	30308	14968
3347	30317	14959
3348	30325	14950
3349	30334	14940
3350	30343	14931
3351	30352	14922
3352	30360	14913
3353	30369	14904
3354	30378	14895
3355	30387	14885
3356	30396	14876
3357	30404	14867
3358	30413	14858
3359	30421	14848
3360	30430	14839
3361	30439	14830
3362	30447	14821
3363	30456	14811
3364	30465	14802
3365	30473	14793
3366	30482	14784
3367	30491	14774
3368	30500	14765
3369	30509	14756
3370	30518	14747
3371	30527	14738
3372	30536	14729
3373	30545	14720
3374	30554	14711
3375	30562	14702
3376	30571	14692
3377	30580	14683
3378	30588	14674
3379	30597	14664
3380	30606	14655
3381	30614	14646
3382	30623	14637
3383	30632	14628
3384	30640	14618
3385	30649	14609
3386	30658	14600
3387	30666	14591
3388	30675	14581
3389	30684	14573
3390	30693	14563
3391	30702	14554
3392	30712	14546
3393	30721	14537
3394	30730	14528
3395	30739	14518
3396	30748	14509
3397	30757	14500
3398	30765	14491
3399	30774	14482
3400	30783	14473
3401	30792	14464
3402	30801	14454
3403	30810	14445
3404	30818	14436
3405	30827	14427
3406	30835	14417
3407	30844	14408
3408	30853	14399
3409	30861	14390
3410	30870	14380
3411	30878	14371
3412	30888	14362
3413	30897	14353
3414	30906	14344
3415	30915	14335
3416	30924	14326
3417	30932	14317
3418	30941	14307
3419	30950	14298
3420	30958	14289
3421	30967	14280
3422	30976	14270
3423	30984	14261
3424	30993	14252
3425	31002	14243
3426	31010	14233
3427	31019	14224
3428	31027	14215
3429	31036	14206
3430	31044	14196
3431	31053	14187
3432	31062	14178
3433	31071	14169
3434	31079	14160
3435	31088	14150
3436	31098	14142
3437	31107	14133
3438	31116	14123
3439	31125	14114
3440	31133	14105
3441	31142	14096
3442	31151	14087
3443	31160	14078
3444	31169	14069
3445	31177	14059
3446	31186	14050
3447	31195	14041
3448	31203	14032
3449	31212	14023
3450	31221	14014
3451	31230	14004
3452	31238	13995
3453	31247	13986
3454	31255	13976
3455	31264	13967
3456	31273	13958
3457	31282	13949
3458	31292	13940
3459	31300	13931
3460	31310	13922
3461	31319	13913
3462	31327	13904
3463	31336	13895
3464	31345	13886
3465	31354	13877
3466	31365	13868
3467	31373	13859
3468	31383	13850
3469	31391	13841
3470	31400	13832
3471	31409	13822
3472	31417	13813
3473	31426	13804
3474	31436	13795
3475	31445	13786
3476	31454	13777
3477	31463	13768
3478	31471	13759
3479	31481	13750
3480	31490	13741
3481	31499	13732
3482	31508	13723
3483	31517	13714
3484	31526	13705
3485	31535	13696
3486	31543	13686
3487	31552	13677
3488	31561	13668
3489	31570	13659
3490	31579	13650
3491	31587	13640
3492	31596	13631
3493	31605	13622
3494	31613	13613
3495	31622	13604
3496	31632	13595
3497	31641	13586
3498	31650	13577
3499	31659	13568
3500	31668	13559
3501	31678	13550
3502	31687	13541
3503	31695	13532
3504	31705	13523
3505	31715	13514
3506	31723	13505
3507	31732	13496
3508	31741	13487
3509	31750	13478
3510	31759	13468
3511	31768	13459
3512	31780	13452
3513	31790	13443
3514	31799	13434
3515	31808	13425
3516	31817	13416
3517	31826	13407
3518	31834	13397
3519	31843	13388
3520	31852	13379
3521	31860	13370
3522	31870	13361
3523	31878	13352
3524	31887	13342
3525	31896	13333
3526	31905	13324
3527	31914	13315
3528	31923	13306
3529	31933	13298
3530	31943	13289
3531	31953	13280
3532	31962	13271
3533	31971	13262
3534	31979	13253
3535	31988	13244
3536	31997	13234
3537	32006	13226
3538	32015	13216
3539	32024	13207
3540	32033	13198
3541	32042	13189
3542	32052	13181
3543	32061	13172
3544	32071	13163
3545	32080	13154
3546	32088	13144
3547	32097	13135
3548	32107	13126
3549	32115	13117
3550	32124	13108
3551	32134	13099
3552	32143	13090
3553	32152	13081
3554	32160	13072
3555	32169	13063
3556	32178	13053
3557	32188	13045
3558	32197	13036
3559	32206	13027
3560	32216	13018
3561	32225	13009
3562	32233	13000
3563	32242	12990
3564	32250	12981
3565	32259	12972
3566	32269	12963
3567	32279	12955
3568	32288	12946
3569	32297	12936
3570	32306	12928
3571	32316	12919
3572	32324	12910
3573	32333	12900
3574	32342	12891
3575	32351	12882
3576	32360	12873
3577	32369	12864
3578	32377	12855
3579	32386	12846
3580	32396	12837
3581	32405	12828
3582	32413	12818
3583	32422	12809
3584	32432	12801
3585	32441	12791
3586	32449	12782
3587	32458	12773
3588	32467	12764
3589	32476	12755
3590	32485	12746
3591	32493	12736
3592	32502	12727
3593	32511	12718
3594	32520	12709
3595	32529	12700
3596	32538	12691
3597	32548	12683
3598	32559	12674
3599	32568	12665
3600	32578	12656
3601	32586	12647
3602	32595	12638
3603	32603	12629
3604	32612	12619
3605	32621	12610
3606	32630	12601
3607	32639	12592
3608	32649	12583
3609	32657	12574
3610	32666	12565
3611	32675	12556
3612	32684	12547
3613	32692	12537
3614	32701	12528
3615	32710	12519
3616	32719	12510
3617	32728	12501
3618	32737	12492
3619	32747	12483
3620	32756	12474
3621	32765	12465
3622	32774	12456
3623	32783	12447
3624	32792	12438
3625	32801	12429
3626	32810	12420
3627	32819	12411
3628	32828	12402
3629	32836	12392
3630	32845	12383
3631	32854	12374
3632	32863	12365
3633	32871	12356
3634	32880	12347
3635	32889	12337
3636	32898	12328
3637	32907	12319
3638	32916	12310
3639	32925	12301
3640	32934	12292
3641	32943	12283
3642	32952	12274
3643	32960	12265
3644	32969	12256
3645	32978	12247
3646	32987	12237
3647	32995	12228
3648	33006	12220
3649	33015	12211
3650	33024	12202
3651	33033	12193
3652	33042	12184
3653	33051	12174
3654	33060	12165
3655	33069	12156
3656	33077	12147
3657	33086	12138
3658	33095	12129
3659	33103	12119
3660	33112	12110
3661	33121	12101
3662	33130	12092
3663	33139	12083
3664	33150	12075
3665	33159	12066
3666	33169	12057
3667	33178	12048
3668	33188	12039
3669	33197	12030
3670	33206	12021
3671	33215	12012
3672	33223	12003
3673	33232	11993
3674	33241	11984
3675	33250	11975
3676	33260	11967
3677	33269	11958
3678	33277	11948
3679	33286	11939
3680	33295	11930
3681	33303	11921
3682	33312	11912
3683	33321	11903
3684	33330	11894
3685	33339	11885
3686	33348	11876
3687	33357	11866
3688	33366	11857
3689	33375	11848
3690	33383	11839
3691	33392	11830
3692	33401	11821
3693	33409	11811
3694	33419	11803
3695	33428	11794
3696	33437	11784
3697	33445	11775
3698	33454	11766
3699	33464	11757
3700	33473	11748
3701	33481	11739
3702	33490	11730
3703	33499	11721
3704	33508	11712
3705	33519	11703
3706	33527	11694
3707	33537	11685
3708	33546	11676
3709	33555	11667
3710	33565	11658
3711	33575	11650
3712	33584	11641
3713	33593	11631
3714	33602	11622
3715	33611	11613
3716	33619	11604
3717	33628	11595
3718	33637	11586
3719	33646	11577
3720	33655	11568
3721	33664	11559
3722	33672	11549
3723	33681	11540
3724	33690	11531
3725	33699	11522
3726	33707	11513
3727	33716	11504
3728	33725	11495
3729	33735	11486
3730	33744	11477
3731	33752	11467
3732	33762	11459
3733	33771	11450
3734	33781	11441
3735	33790	11432
3736	33799	11423
3737	33807	11414
3738	33816	11404
3739	33824	11395
3740	33833	11386
3741	33841	11377
3742	33851	11368
3743	33859	11358
3744	33868	11349
3745	33877	11340
3746	33886	11331
3747	33894	11322
3748	33903	11313
3749	33912	11304
3750	33921	11294
3751	33931	11286
3752	33940	11277
3753	33948	11268
3754	33957	11258
3755	33966	11249
3756	33975	11240
3757	33983	11231
3758	33994	11222
3759	34003	11213
3760	34011	11204
3761	34020	11195
3762	34029	11186
3763	34039	11177
3764	34048	11168
3765	34056	11159
3766	34065	11150
3767	34074	11140
3768	34083	11132
3769	34092	11123
3770	34102	11114
3771	34110	11104
3772	34119	11095
3773	34128	11086
3774	34137	11077
3775	34146	11068
3776	34155	11059
3777	34165	11050
3778	34174	11041
3779	34183	11032
3780	34192	11023
3781	34201	11014
3782	34210	11005
3783	34218	10996
3784	34227	10987
3785	34236	10977
3786	34244	10968
3787	34255	10960
3788	34263	10950
3789	34272	10941
3790	34281	10932
3791	34290	10923
3792	34298	10914
3793	34309	10905
3794	34317	10896
3795	34326	10887
3796	34335	10878
3797	34344	10869
3798	34353	10860
3799	34362	10851
3800	34370	10842
3801	34379	10832
3802	34388	10823
3803	34396	10814
3804	34406	10805
3805	34418	10797
3806	34426	10788
3807	34436	10779
3808	34454	10773
3809	34476	10768
3810	34494	10762
3811	34523	10759
3812	34544	10753
3813	34559	10746
3814	34575	10739
3815	34590	10732
3816	34599	10723
3817	34608	10714
3818	34616	10705
3819	34625	10695
3820	34634	10686
3821	34643	10677
3822	34652	10668
3823	34661	10659
3824	34670	10650
3825	34679	10641
3826	34688	10632
3827	34696	10622
3828	34706	10614
3829	34715	10604
3830	34724	10595
3831	34735	10587
3832	34745	10578
3833	34754	10569
3834	34762	10560
3835	34772	10551
3836	34780	10542
3837	34790	10533
3838	34799	10524
3839	34808	10514
3840	34817	10506
3841	34826	10496
3842	34835	10487
3843	34844	10478
3844	34853	10469
3845	34862	10460
3846	34870	10451
3847	34879	10441
3848	34887	10432
3849	34896	10423
3850	34904	10414
3851	34913	10405
3852	34922	10396
3853	34931	10386
3854	34940	10377
3855	34948	10368
3856	34958	10359
3857	34967	10350
3858	34976	10341
3859	34984	10332
3860	34993	10323
3861	35003	10314
3862	35012	10305
3863	35021	10296
3864	35031	10287
3865	35040	10278
3866	35048	10269
3867	35059	10260
3868	35067	10251
3869	35076	10242
3870	35085	10232
3871	35094	10223
3872	35103	10214
3873	35112	10205
3874	35123	10197
3875	35132	10188
3876	35141	10178
3877	35150	10169
3878	35159	10160
3879	35168	10151
3880	35177	10142
3881	35186	10133
3882	35195	10124
3883	35204	10115
3884	35213	10106
3885	35221	10097
3886	35230	10087
3887	35240	10079
3888	35249	10069
3889	35258	10060
3890	35266	10051
3891	35275	10042
3892	35283	10033
3893	35292	10023
3894	35300	10014
3895	35309	10005
3896	35318	9996
3897	35327	9987
3898	35336	9978
3899	35346	9969
3900	35355	9960
3901	35364	9951
3902	35374	9942
3903	35383	9933
3904	35392	9924
3905	35401	9915
3906	35410	9906
3907	35418	9896
3908	35427	9887
3909	35436	9878
3910	35444	9869
3911	35453	9860
3912	35461	9851
3913	35470	9841
3914	35479	9832
3915	35488	9823
3916	35496	9814
3917	35505	9805
3918	35514	9796
3919	35523	9786
3920	35531	9777
3921	35540	9768
3922	35549	9759
3923	35558	9750
3924	35567	9741
3925	35575	9732
3926	35584	9722
3927	35592	9713
3928	35601	9704
3929	35609	9695
3930	35618	9686
3931	35627	9677
3932	35636	9667
3933	35644	9658
3934	35653	9649
3935	35662	9640
3936	35671	9631
3937	35681	9622
3938	35689	9613
3939	35698	9604
3940	35708	9595
3941	35717	9586
3942	35725	9576
3943	35734	9567
3944	35743	9558
3945	35752	9549
3946	35761	9540
3947	35770	9531
3948	35779	9522
3949	35788	9513
3950	35797	9504
3951	35806	9495
3952	35814	9486
3953	35823	9476
3954	35833	9467
3955	35842	9458
3956	35851	9449
3957	35860	9440
3958	35868	9431
3959	35878	9422
3960	35886	9413
3961	35895	9404
3962	35904	9395
3963	35913	9386
3964	35922	9377
3965	35931	9368
3966	35940	9358
3967	35949	9349
3968	35958	9340
3969	35967	9331
3970	35976	9322
3971	35984	9313
3972	35993	9304
3973	36002	9295
3974	36011	9285
3975	36019	9276
3976	36028	9267
3977	36036	9258
3978	36045	9249
3979	36053	9239
3980	36062	9230
3981	36070	9221
3982	36079	9212
3983	36088	9203
3984	36097	9194
3985	36105	9184
3986	36114	9175
3987	36122	9166
3988	36131	9157
3989	36140	9148
3990	36149	9139
3991	36157	9130
3992	36166	9120
3993	36175	9111
3994	36186	9103
3995	36195	9094
3996	36205	9085
3997	36213	9076
3998	36222	9066
3999	36232	9058
4000	36240	9048
4001	36249	9039
4002	36258	9030
4003	36267	9021
4004	36276	9012
4005	36285	9003
4006	36294	8994
4007	36303	8985
4008	36312	8976
4009	36320	8966
4010	36329	8957
4011	36337	8948
4012	36346	8939
4013	36355	8930
4014	36364	8921
4015	36373	8912
4016	36383	8903
4017	36392	8894
4018	36402	8885
4019	36412	8876
4020	36420	8867
4021	36430	8858
4022	36438	8849
4023	36448	8840
4024	36457	8831
4025	36466	8822
4026	36476	8813
4027	36485	8804
4028	36494	8795
4029	36503	8786
4030	36513	8777
4031	36521	8768
4032	36532	8759
4033	36541	8750
4034	36550	8741
4035	36559	8732
4036	36569	8723
4037	36579	8714
4038	36588	8705
4039	36596	8696
4040	36606	8687
4041	36615	8678
4042	36624	8669
4043	36633	8660
4044	36641	8650
4045	36650	8641
4046	36659	8632
4047	36667	8623
4048	36676	8614
4049	36685	8605
4050	36694	8596
4051	36703	8587
4052	36712	8577
4053	36720	8568
4054	36731	8560
4055	36740	8551
4056	36749	8541
4057	36758	8532
4058	36767	8523
4059	36776	8514
4060	36785	8505
4061	36795	8496
4062	36804	8487
4063	36813	8478
4064	36822	8469
4065	36832	8460
4066	36841	8451
4067	36851	8442
4068	36859	8433
4069	36868	8424
4070	36877	8415
4071	36886	8406
4072	36894	8397
4073	36903	8387
4074	36911	8378
4075	36920	8369
4076	36929	8360
4077	36938	8351
4078	36946	8342
4079	36955	8333
4080	36965	8324
4081	36974	8315
4082	36983	8306
4083	36992	8297
4084	37002	8288
4085	37011	8279
4086	37020	8270
4087	37029	8261
4088	37038	8251
4089	37047	8242
4090	37055	8233
4091	37065	8224
4092	37074	8215
4093	37082	8206
4094	37091	8197
4095	37099	8188
4096	37108	8178
4097	37117	8169
4098	37126	8160
4099	37135	8151
4100	37143	8142
4101	37152	8133
4102	37161	8124
4103	37169	8114
4104	37178	8105
4105	37187	8096
4106	37196	8087
4107	37205	8078
4108	37214	8069
4109	37223	8060
4110	37231	8051
4111	37240	8042
4112	37260	8035
4113	37270	8026
4114	37280	8017
4115	37290	8009
4116	37299	7999
4117	37308	7990
4118	37317	7981
4119	37326	7972
4120	37334	7963
4121	37342	7954
4122	37351	7945
4123	37360	7935
4124	37370	7926
4125	37379	7917
4126	37388	7908
4127	37397	7899
4128	37406	7890
4129	37414	7881
4130	37423	7872
4131	37432	7863
4132	37441	7854
4133	37450	7845
4134	37459	7836
4135	37467	7826
4136	37477	7818
4137	37486	7808
4138	37495	7799
4139	37504	7790
4140	37513	7781
4141	37522	7772
4142	37532	7763
4143	37540	7754
4144	37549	7745
4145	37559	7736
4146	37568	7727
4147	37576	7718
4148	37585	7709
4149	37595	7700
4150	37604	7691
4151	37613	7682
4152	37622	7673
4153	37631	7663
4154	37639	7654
4155	37648	7645
4156	37657	7636
4157	37665	7627
4158	37674	7618
4159	37682	7609
4160	37691	7599
4161	37699	7590
4162	37708	7581
4163	37717	7572
4164	37726	7563
4165	37737	7554
4166	37745	7545
4167	37754	7536
4168	37763	7527
4169	37773	7518
4170	37781	7509
4171	37790	7500
4172	37799	7491
4173	37808	7482
4174	37817	7472
4175	37827	7463
4176	37835	7454
4177	37845	7445
4178	37853	7436
4179	37862	7427
4180	37871	7418
4181	37879	7409
4182	37888	7400
4183	37896	7390
4184	37905	7381
4185	37914	7372
4186	37922	7363
4187	37931	7354
4188	37940	7345
4189	37948	7336
4190	37957	7327
4191	37966	7317
4192	37975	7308
4193	37985	7299
4194	37993	7290
4195	38002	7281
4196	38011	7272
4197	38020	7263
4198	38029	7254
4199	38037	7245
4200	38046	7236
4201	38056	7227
4202	38065	7218
4203	38073	7209
4204	38084	7200
4205	38093	7191
4206	38102	7182
4207	38111	7172
4208	38119	7163
4209	38128	7154
4210	38136	7145
4211	38145	7136
4212	38153	7127
4213	38162	7118
4214	38171	7109
4215	38179	7099
4216	38188	7090
4217	38197	7081
4218	38206	7072
4219	38214	7063
4220	38223	7054
4221	38232	7045
4222	38240	7036
4223	38249	7026
4224	38258	7017
4225	38267	7008
4226	38275	6999
4227	38284	6990
4228	38293	6981
4229	38302	6972
4230	38310	6963
4231	38319	6954
4232	38328	6944
4233	38336	6935
4234	38345	6926
4235	38355	6917
4236	38363	6908
4237	38372	6899
4238	38380	6890
4239	38389	6881
4240	38398	6872
4241	38407	6863
4242	38416	6853
4243	38425	6844
4244	38435	6836
4245	38444	6826
4246	38453	6817
4247	38462	6808
4248	38470	6799
4249	38479	6790
4250	38488	6781
4251	38496	6772
4252	38505	6763
4253	38513	6753
4254	38523	6745
4255	38532	6735
4256	38542	6727
4257	38551	6717
4258	38559	6708
4259	38568	6699
4260	38577	6690
4261	38587	6681
4262	38595	6672
4263	38604	6663
4264	38613	6654
4265	38622	6645
4266	38631	6636
4267	38640	6627
4268	38649	6618
4269	38658	6609
4270	38667	6599
4271	38676	6590
4272	38684	6581
4273	38693	6572
4274	38702	6563
4275	38710	6554
4276	38719	6545
4277	38728	6536
4278	38736	6527
4279	38745	6517
4280	38754	6508
4281	38762	6499
4282	38771	6490
4283	38780	6481
4284	38789	6472
4285	38797	6463
4286	38807	6454
4287	38816	6445
4288	38824	6436
4289	38833	6427
4290	38842	6417
4291	38851	6408
4292	38859	6399
4293	38868	6390
4294	38876	6381
4295	38885	6372
4296	38894	6363
4297	38902	6354
4298	38911	6344
4299	38920	6335
4300	38929	6326
4301	38937	6317
4302	38946	6308
4303	38955	6299
4304	38963	6290
4305	38972	6281
4306	38981	6272
4307	38989	6262
4308	38998	6253
4309	39006	6244
4310	39015	6235
4311	39024	6226
4312	39033	6217
4313	39042	6208
4314	39050	6199
4315	39059	6190
4316	39069	6181
4317	39078	6172
4318	39087	6163
4319	39096	6154
4320	39104	6144
4321	39114	6135
4322	39123	6126
4323	39131	6117
4324	39140	6108
4325	39148	6099
4326	39157	6090
4327	39165	6081
4328	39174	6072
4329	39183	6062
4330	39191	6053
4331	39199	6044
4332	39208	6035
4333	39219	6026
4334	39228	6017
4335	39237	6008
4336	39245	5999
4337	39254	5990
4338	39263	5981
4339	39272	5972
4340	39280	5963
4341	39289	5954
4342	39298	5944
4343	39306	5935
4344	39315	5926
4345	39324	5917
4346	39333	5908
4347	39341	5899
4348	39351	5890
4349	39359	5881
4350	39369	5872
4351	39378	5863
4352	39386	5854
4353	39395	5845
4354	39404	5835
4355	39413	5826
4356	39422	5817
4357	39431	5808
4358	39439	5799
4359	39448	5790
4360	39457	5781
4361	39467	5772
4362	39476	5763
4363	39485	5754
4364	39493	5745
4365	39502	5736
4366	39511	5727
4367	39519	5718
4368	39528	5708
4369	39536	5699
4370	39545	5690
4371	39555	5681
4372	39564	5672
4373	39573	5663
4374	39581	5654
4375	39591	5645
4376	39599	5636
4377	39610	5627
4378	39619	5618
4379	39630	5609
4380	39639	5600
4381	39648	5591
4382	39656	5582
4383	39665	5573
4384	39674	5564
4385	39682	5555
4386	39691	5546
4387	39701	5537
4388	39709	5528
4389	39718	5519
4390	39727	5509
4391	39736	5500
4392	39745	5491
4393	39753	5482
4394	39762	5473
4395	39770	5464
4396	39779	5455
4397	39788	5446
4398	39796	5437
4399	39805	5427
4400	39814	5418
4401	39823	5409
4402	39832	5400
4403	39841	5391
4404	39850	5382
4405	39858	5373
4406	39867	5364
4407	39876	5355
4408	39884	5346
4409	39893	5337
4410	39902	5328
4411	39911	5319
4412	39920	5310
4413	39930	5301
4414	39939	5292
4415	39948	5283
4416	39956	5273
4417	39965	5264
4418	39974	5255
4419	39982	5246
4420	39993	5237
4421	40001	5228
4422	40010	5219
4423	40019	5210
4424	40028	5201
4425	40038	5192
4426	40047	5183
4427	40055	5174
4428	40064	5165
4429	40072	5156
4430	40081	5146
4431	40090	5137
4432	40098	5128
4433	40107	5119
4434	40115	5110
4435	40124	5101
4436	40133	5092
4437	40142	5083
4438	40152	5074
4439	40162	5065
4440	40170	5056
4441	40179	5047
4442	40187	5038
4443	40197	5029
4444	40206	5020
4445	40214	5011
4446	40223	5001
4447	40232	4992
4448	40241	4983
4449	40250	4974
4450	40259	4965
4451	40268	4956
4452	40276	4947
4453	40285	4938
4454	40293	4929
4455	40304	4920
4456	40313	4911
4457	40321	4902
4458	40330	4893
4459	40339	4884
4460	40349	4875
4461	40357	4866
4462	40366	4857
4463	40375	4847
4464	40383	4838
4465	40393	4829
4466	40403	4820
4467	40412	4811
4468	40421	4802
4469	40429	4793
4470	40438	4784
4471	40447	4775
4472	40456	4766
4473	40465	4757
4474	40474	4748
4475	40483	4739
4476	40491	4730
4477	40501	4721
4478	40510	4712
4479	40518	4703
4480	40527	4694
4481	40536	4684
4482	40545	4675
4483	40554	4666
4484	40562	4657
4485	40572	4648
4486	40581	4639
4487	40589	4630
4488	40598	4621
4489	40607	4612
4490	40616	4603
4491	40624	4594
4492	40633	4585
4493	40641	4576
4494	40652	4567
4495	40661	4558
4496	40669	4549
4497	40678	4539
4498	40687	4530
4499	40695	4521
4500	40704	4512
4501	40713	4503
4502	40722	4494
4503	40731	4485
4504	40740	4476
4505	40748	4467
4506	40757	4458
4507	40766	4449
4508	40774	4440
4509	40784	4431
4510	40793	4422
4511	40801	4412
4512	40811	4403
4513	40819	4394
4514	40828	4385
4515	40838	4376
4516	40847	4367
4517	40856	4358
4518	40865	4349
4519	40873	4340
4520	40883	4331
4521	40891	4322
4522	40900	4313
4523	40909	4304
4524	40918	4295
4525	40927	4286
4526	40935	4277
4527	40943	4268
4528	40953	4258
4529	40961	4249
4530	40970	4240
4531	40979	4231
4532	40988	4222
4533	40996	4213
4534	41005	4204
4535	41013	4195
4536	41022	4186
4537	41030	4177
4538	41039	4168
4539	41048	4159
4540	41057	4150
4541	41066	4140
4542	41074	4131
4543	41083	4122
4544	41094	4113
4545	41103	4104
4546	41111	4095
4547	41120	4086
4548	41129	4077
4549	41138	4068
4550	41146	4059
4551	41155	4050
4552	41163	4041
4553	41172	4032
4554	41182	4023
4555	41191	4014
4556	41199	4005
4557	41208	3996
4558	41217	3987
4559	41225	3977
4560	41234	3968
4561	41243	3959
4562	41252	3950
4563	41261	3941
4564	41270	3932
4565	41279	3923
4566	41287	3914
4567	41296	3905
4568	41305	3896
4569	41313	3887
4570	41322	3878
4571	41331	3869
4572	41340	3860
4573	41349	3851
4574	41357	3841
4575	41366	3832
4576	41374	3823
4577	41383	3814
4578	41391	3805
4579	41400	3796
4580	41409	3787
4581	41418	3778
4582	41426	3769
4583	41435	3760
4584	41444	3751
4585	41453	3742
4586	41461	3733
4587	41470	3724
4588	41480	3715
4589	41488	3705
4590	41497	3696
4591	41505	3687
4592	41515	3678
4593	41524	3669
4594	41532	3660
4595	41541	3651
4596	41550	3642
4597	41558	3633
4598	41567	3624
4599	41576	3615
4600	41585	3606
4601	41593	3597
4602	41602	3588
4603	41611	3579
4604	41620	3570
4605	41629	3560
4606	41637	3551
4607	41646	3542
4608	41654	3533
4609	41664	3524
4610	41673	3515
4611	41681	3506
4612	41690	3497
4613	41699	3488
4614	41708	3479
4615	41716	3470
4616	41725	3461
4617	41734	3452
4618	41742	3443
4619	41751	3434
4620	41760	3425
4621	41769	3415
4622	41777	3406
4623	41786	3397
4624	41795	3388
4625	41805	3379
4626	41814	3370
4627	41823	3361
4628	41831	3352
4629	41840	3343
4630	41848	3334
4631	41858	3325
4632	41867	3316
4633	41876	3307
4634	41885	3298
4635	41894	3289
4636	41904	3280
4637	41912	3271
4638	41921	3262
4639	41930	3253
4640	41938	3244
4641	41947	3235
4642	41956	3226
4643	41964	3216
4644	41973	3207
4645	41982	3198
4646	41991	3189
4647	41999	3180
4648	42008	3171
4649	42018	3162
4650	42026	3153
4651	42035	3144
4652	42044	3135
4653	42053	3126
4654	42061	3117
4655	42070	3108
4656	42081	3099
4657	42090	3090
4658	42099	3081
4659	42107	3072
4660	42116	3063
4661	42125	3054
4662	42133	3045
4663	42142	3035
4664	42151	3026
4665	42159	3017
4666	42169	3008
4667	42180	2999
4668	42188	2990
4669	42197	2981
4670	42207	2972
4671	42216	2963
4672	42225	2954
4673	42233	2945
4674	42242	2936
4675	42251	2927
4676	42260	2918
4677	42268	2909
4678	42278	2900
4679	42286	2891
4680	42295	2882
4681	42304	2873
4682	42313	2864
4683	42322	2855
4684	42330	2846
4685	42339	2837
4686	42348	2828
4687	42357	2818
4688	42365	2809
4689	42374	2800
4690	42384	2791
4691	42392	2782
4692	42401	2773
4693	42410	2764
4694	42419	2755
4695	42428	2746
4696	42437	2737
4697	42445	2728
4698	42454	2719
4699	42463	2710
4700	42472	2701
4701	42482	2692
4702	42491	2683
4703	42500	2674
4704	42509	2665
4705	42517	2656
4706	42527	2647
4707	42536	2638
4708	42545	2629
4709	42554	2620
4710	42563	2611
4711	42571	2602
4712	42580	2592
4713	42589	2583
4714	42598	2574
4715	42606	2565
4716	42615	2556
4717	42624	2547
4718	42633	2538
4719	42641	2529
4720	42651	2520
4721	42660	2511
4722	42670	2502
4723	42679	2493
4724	42687	2484
4725	42696	2475
4726	42705	2466
4727	42714	2457
4728	42723	2448
4729	42733	2439
4730	42741	2430
4731	42750	2421
4732	42760	2412
4733	42768	2403
4734	42777	2394
4735	42787	2385
4736	42796	2376
4737	42805	2367
4738	42814	2357
4739	42823	2348
4740	42832	2339
4741	42842	2330
4742	42851	2321
4743	42860	2312
4744	42870	2303
4745	42879	2294
4746	42888	2285
4747	42897	2276
4748	42906	2267
4749	42915	2258
4750	42924	2249
4751	42933	2240
4752	42942	2231
4753	42951	2222
4754	42959	2213
4755	42968	2204
4756	42978	2195
4757	42987	2186
4758	42996	2177
4759	43004	2168
4760	43014	2159
4761	43022	2150
4762	43031	2141
4763	43040	2132
4764	43050	2123
4765	43059	2114
4766	43068	2105
4767	43078	2096
4768	43087	2087
4769	43097	2078
4770	43106	2069
4771	43115	2060
4772	43125	2051
4773	43134	2041
4774	43142	2032
4775	43152	2023
4776	43162	2014
4777	43171	2005
