iter	Logloss
2926	0.2493673887
2927	0.2493518666
2928	0.2493363445
2929	0.2492742905
2930	0.2492589711
2931	0.2492288082
2932	0.2492144146
2933	0.2491840827
2934	0.249168741
2935	0.2491535777
2936	0.2491122315
2937	0.2490883562
2938	0.2490069624
2939	0.2489915754
2940	0.2489303918
2941	0.2488918681
2942	0.248877247
2943	0.2488620872
2944	0.248847085
2945	0.2488316341
2946	0.2488164969
2947	0.248775392
2948	0.2486979462
2949	0.2486328961
2950	0.248582746
2951	0.2485679222
2952	0.2485018463
2953	0.2484856215
2954	0.2484319986
2955	0.2484166152
2956	0.2484012094
2957	0.2483861394
2958	0.2483360273
2959	0.2483057945
2960	0.2482788791
2961	0.2482181574
2962	0.2482029975
2963	0.2481876366
2964	0.2481149587
2965	0.2480988282
2966	0.2480315912
2967	0.2480164992
2968	0.2480012701
2969	0.2479849421
2970	0.2478824242
2971	0.2478071058
2972	0.2477515026
2973	0.2477369044
2974	0.2477215851
2975	0.2477060011
2976	0.2476045757
2977	0.2475545816
2978	0.2475382276
2979	0.2474732227
2980	0.2474025751
2981	0.2473782654
2982	0.2473631282
2983	0.2473326157
2984	0.2473138267
2985	0.2472725725
2986	0.2472574578
2987	0.247223394
2988	0.2471982769
2989	0.2471762669
2990	0.2471613981
2991	0.2471461932
2992	0.2471087011
2993	0.247070203
2994	0.2470552215
2995	0.2470402232
2996	0.2470129164
2997	0.2469200677
2998	0.2468654565
2999	0.2467959686
3000	0.246773711
3001	0.2467417028
3002	0.2466656683
3003	0.2465969408
3004	0.2465402035
3005	0.2465126258
3006	0.2464790747
3007	0.2464524728
3008	0.2464376039
3009	0.2463850304
3010	0.2463555152
3011	0.2462610525
3012	0.2462460483
3013	0.2462309578
3014	0.2462125501
3015	0.2461982648
3016	0.2461040508
3017	0.2460905315
3018	0.2460763367
3019	0.2460614675
3020	0.2459972204
3021	0.2459823982
3022	0.2459662724
3023	0.2458977149
3024	0.2458760848
3025	0.2458117586
3026	0.2457969324
3027	0.2457825177
3028	0.2457677857
3029	0.2456939137
3030	0.2456025645
3031	0.2455341124
3032	0.2455191572
3033	0.2454511704
3034	0.2454268413
3035	0.2453694304
3036	0.2453367175
3037	0.2452901506
3038	0.245266062
3039	0.2452032444
3040	0.2451342395
3041	0.2451195301
3042	0.2451046875
3043	0.2450889435
3044	0.2450544885
3045	0.2450288494
3046	0.2450135749
3047	0.2449992957
3048	0.2449682468
3049	0.2449396729
3050	0.2448730294
3051	0.2448494377
3052	0.2448346158
3053	0.244819929
3054	0.2448051071
3055	0.2447564973
3056	0.2447417861
3057	0.2446785992
3058	0.244663642
3059	0.2446465459
3060	0.2445891054
3061	0.2445411295
3062	0.2445152637
3063	0.2445004436
3064	0.2444383921
3065	0.2444152265
3066	0.2443756206
3067	0.2443505451
3068	0.2442934673
3069	0.2442190239
3070	0.2441261663
3071	0.244082177
3072	0.2440571721
3073	0.2440426203
3074	0.2440124765
3075	0.2439978043
3076	0.2439455026
3077	0.2438919509
3078	0.2438162349
3079	0.2437587146
3080	0.2437404681
3081	0.2436590061
3082	0.2436443208
3083	0.2435886051
3084	0.243553552
3085	0.2435389118
3086	0.2435043538
3087	0.2434885192
3088	0.2434738133
3089	0.243459669
3090	0.2434447584
3091	0.2434300957
3092	0.2433814725
3093	0.2433675009
3094	0.2433536045
3095	0.2433095701
3096	0.2432948607
3097	0.2432656412
3098	0.2432507741
3099	0.2432363578
3100	0.2432095753
3101	0.2431841841
3102	0.2431149595
3103	0.243092385
3104	0.2430360511
3105	0.2430107076
3106	0.2429961374
3107	0.2429171259
3108	0.242903515
3109	0.2428707352
3110	0.2427924113
3111	0.2427681324
3112	0.2427412268
3113	0.242707163
3114	0.2426469942
3115	0.2426322828
3116	0.2425691182
3117	0.242548005
3118	0.242526264
3119	0.2424997649
3120	0.2424853917
3121	0.242464417
3122	0.242391109
3123	0.2423765607
3124	0.2423130036
3125	0.2422986753
3126	0.2422293012
3127	0.2422158776
3128	0.2422012823
3129	0.242185466
3130	0.2421300897
3131	0.2420625041
3132	0.2419874113
3133	0.2419717587
3134	0.2419290879
3135	0.2418282031
3136	0.2417758747
3137	0.2417156068
3138	0.2416927629
3139	0.241636031
3140	0.2416217507
3141	0.2416071741
3142	0.241573603
3143	0.241560472
3144	0.2414861046
3145	0.2414197577
3146	0.2414052935
3147	0.241362434
3148	0.2413487625
3149	0.2412785016
3150	0.2412581854
3151	0.2412440408
3152	0.2411975212
3153	0.2411257254
3154	0.2411107434
3155	0.2410492504
3156	0.2410164038
3157	0.2409430419
3158	0.2409283563
3159	0.2409009822
3160	0.2408812731
3161	0.2408055531
3162	0.2407801196
3163	0.2407178051
3164	0.2406391324
3165	0.2405586914
3166	0.2405309329
3167	0.2404961881
3168	0.2404172808
3169	0.2403827357
3170	0.2403684522
3171	0.2403473699
3172	0.2403296187
3173	0.2403154307
3174	0.2402394217
3175	0.2402239923
3176	0.2402097144
3177	0.2401357147
3178	0.2400910066
3179	0.2400340038
3180	0.2400204818
3181	0.2400070112
3182	0.239992277
3183	0.239965426
3184	0.2399512136
3185	0.2399368645
3186	0.239908432
3187	0.2398461971
3188	0.2397972902
3189	0.2397300191
3190	0.239664025
3191	0.2396064309
3192	0.2395927091
3193	0.2395369122
3194	0.2395227861
3195	0.2395074713
3196	0.2394479221
3197	0.2394338019
3198	0.2393638299
3199	0.239349817
3200	0.2393246721
3201	0.2392684102
3202	0.2392418676
3203	0.2392288235
3204	0.2391314342
3205	0.2391170366
3206	0.2390611567
3207	0.239013755
3208	0.238982729
3209	0.238911303
3210	0.2388483106
3211	0.2388240446
3212	0.2387999441
3213	0.2387461594
3214	0.2386959954
3215	0.2386819163
3216	0.2386678356
3217	0.2386541642
3218	0.2386009911
3219	0.2385574142
3220	0.2385054926
3221	0.2384406889
3222	0.2384173674
3223	0.2383589046
3224	0.2382878899
3225	0.2382738091
3226	0.2382473431
3227	0.2382332886
3228	0.2381859842
3229	0.2381718641
3230	0.2381153574
3231	0.2380487041
3232	0.2380186447
3233	0.2379938588
3234	0.2379798702
3235	0.237964845
3236	0.2379184488
3237	0.2379063061
3238	0.237892344
3239	0.2378105928
3240	0.2377357007
3241	0.2376556932
3242	0.2376417043
3243	0.2376274244
3244	0.2375666134
3245	0.2375243059
3246	0.2375104543
3247	0.2374964222
3248	0.2374688446
3249	0.2374550549
3250	0.2374403208
3251	0.237388852
3252	0.2373414224
3253	0.2373275709
3254	0.2373134488
3255	0.23722714
3256	0.2371737228
3257	0.2371040459
3258	0.2370432751
3259	0.2369954797
3260	0.2369839885
3261	0.2369429149
3262	0.2368659533
3263	0.2367854459
3264	0.2367638116
3265	0.2367249773
3266	0.2366447207
3267	0.2366319691
3268	0.2366173306
3269	0.2365941268
3270	0.2365800067
3271	0.2365523199
3272	0.2365212787
3273	0.2365074028
3274	0.2364928752
3275	0.2364785676
3276	0.2364645152
3277	0.2364089598
3278	0.2363951723
3279	0.2363332789
3280	0.2363143573
3281	0.2363003028
3282	0.2362860906
3283	0.2362289394
3284	0.2361795888
3285	0.2361649014
3286	0.2361094891
3287	0.2360484946
3288	0.2360334484
3289	0.2360196851
3290	0.2360070033
3291	0.2359837552
3292	0.2359237076
3293	0.2359102842
3294	0.2358976441
3295	0.235826637
3296	0.2358130054
3297	0.2357217965
3298	0.2356947155
3299	0.2356370465
3300	0.235613708
3301	0.2356000554
3302	0.2355528137
3303	0.235490603
3304	0.2354781911
3305	0.2354644274
3306	0.235412863
3307	0.2353889827
3308	0.2353752433
3309	0.2353073262
3310	0.2352936318
3311	0.2352014366
3312	0.2351878482
3313	0.2351202822
3314	0.2350649485
3315	0.2350514328
3316	0.2350387247
3317	0.2349960155
3318	0.2349343107
3319	0.2349013305
3320	0.2348794132
3321	0.2348125399
3322	0.2347501713
3323	0.2347217982
3324	0.2346997181
3325	0.2346308474
3326	0.2346175795
3327	0.2345761929
3328	0.2345626564
3329	0.2345143042
3330	0.2345006965
3331	0.2344260239
3332	0.2344062464
3333	0.2343409453
3334	0.2342670566
3335	0.2342061869
3336	0.2341815386
3337	0.2341512844
3338	0.2341195821
3339	0.2340497665
3340	0.2339673646
3341	0.233889535
3342	0.2338758166
3343	0.233825007
3344	0.2337454281
3345	0.233694953
3346	0.2336714563
3347	0.2336587279
3348	0.2336281797
3349	0.2336144096
3350	0.2335626035
3351	0.2335494943
3352	0.2334683824
3353	0.2334547544
3354	0.2333611036
3355	0.2333173454
3356	0.2333038565
3357	0.2332819603
3358	0.233251182
3359	0.2332381851
3360	0.2332192801
3361	0.2332052001
3362	0.2331698811
3363	0.233143023
3364	0.2330964671
3365	0.2330727633
3366	0.233055481
3367	0.2330419441
3368	0.2330294624
3369	0.2329565338
3370	0.2328893318
3371	0.2328705623
3372	0.2328569785
3373	0.2328028613
3374	0.232730558
3375	0.2327164795
3376	0.2326698733
3377	0.2326570317
3378	0.2326423449
3379	0.232630427
3380	0.232561808
3381	0.2325018861
3382	0.2324869718
3383	0.2324732991
3384	0.2324601014
3385	0.2324413368
3386	0.2323840567
3387	0.2323206329
3388	0.2322675032
3389	0.2322523447
3390	0.2322393904
3391	0.2322261216
3392	0.2322064084
3393	0.2321839929
3394	0.2321707702
3395	0.2321571401
3396	0.232143738
3397	0.2321156198
3398	0.2320798828
3399	0.2320665483
3400	0.2319779751
3401	0.231964028
3402	0.2319122515
3403	0.2318826031
3404	0.2318207475
3405	0.2318085142
3406	0.2317950215
3407	0.2317414808
3408	0.2316938365
3409	0.2316800501
3410	0.2316267102
3411	0.2316130145
3412	0.231599749
3413	0.2315587949
3414	0.231545302
3415	0.2315319002
3416	0.2315099105
3417	0.231486479
3418	0.2314740878
3419	0.2314529971
3420	0.2314044072
3421	0.2313910924
3422	0.2313777808
3423	0.2313542404
3424	0.2312985379
3425	0.231275107
3426	0.2312618591
3427	0.2312310886
3428	0.231179762
3429	0.2311588793
3430	0.2311455201
3431	0.2311219493
3432	0.2310836157
3433	0.2310675335
3434	0.2310544449
3435	0.2309809426
3436	0.2309181407
3437	0.2308887858
3438	0.2308755883
3439	0.2308624072
3440	0.2308500165
3441	0.2307863084
3442	0.2307148056
3443	0.2307010834
3444	0.2306774251
3445	0.2306524401
3446	0.230638991
3447	0.230624643
3448	0.2305627994
3449	0.2305496393
3450	0.2305365031
3451	0.2305233927
3452	0.2305089754
3453	0.2304957942
3454	0.2304667782
3455	0.2304255402
3456	0.2303544788
3457	0.2303333477
3458	0.230287694
3459	0.2302744065
3460	0.2302311471
3461	0.2301486889
3462	0.2301057966
3463	0.2300426435
3464	0.2299973678
3465	0.2299788948
3466	0.229916508
3467	0.2299045919
3468	0.2298912755
3469	0.229878029
3470	0.2298493324
3471	0.2298358368
3472	0.2298073527
3473	0.2297943788
3474	0.2297826637
3475	0.2297363662
3476	0.2296924798
3477	0.2296702196
3478	0.2296421756
3479	0.2296089219
3480	0.2295958129
3481	0.2295797747
3482	0.2295119477
3483	0.2294920344
3484	0.2294802566
3485	0.2293945468
3486	0.2293325632
3487	0.2292760448
3488	0.2292360424
3489	0.2292231112
3490	0.2291998582
3491	0.2291873329
3492	0.229141352
3493	0.2291281724
3494	0.2290687541
3495	0.2290556228
3496	0.2290086024
3497	0.2289936887
3498	0.2289806252
3499	0.2289522802
3500	0.2289202013
3501	0.2289083045
3502	0.2288482497
3503	0.2287829781
3504	0.2287244079
3505	0.2286651846
3506	0.2286421545
3507	0.2286107741
3508	0.2285979336
3509	0.2285744363
3510	0.2285213139
3511	0.2285026162
3512	0.2284560698
3513	0.2283893515
3514	0.2283764407
3515	0.2283631492
3516	0.2282864792
3517	0.2282195191
3518	0.2282064561
3519	0.2281774384
3520	0.22815966
3521	0.2281465057
3522	0.2281241528
3523	0.2281107293
3524	0.2280783443
3525	0.2280655057
3526	0.2280540862
3527	0.2279736312
3528	0.2279611757
3529	0.2279405862
3530	0.2278544084
3531	0.2277927578
3532	0.227780188
3533	0.2277570234
3534	0.2277393137
3535	0.2277194446
3536	0.2276930154
3537	0.2276217887
3538	0.2276088616
3539	0.2275927981
3540	0.2275723204
3541	0.2275100978
3542	0.2274411768
3543	0.2273806099
3544	0.2273663921
3545	0.2273537549
3546	0.2273408473
3547	0.2273214702
3548	0.2273086091
3549	0.227295858
3550	0.2272830612
3551	0.2272118948
3552	0.2271450711
3553	0.2270875211
3554	0.2270749276
3555	0.2270128753
3556	0.2270005505
3557	0.2269864954
3558	0.2269737906
3559	0.2269436622
3560	0.2269307803
3561	0.2269180994
3562	0.2268540518
3563	0.2268413927
3564	0.2268283241
3565	0.2267605025
3566	0.2267061861
3567	0.2266558804
3568	0.226584563
3569	0.2265442658
3570	0.2264889994
3571	0.2264321924
3572	0.226419352
3573	0.2264068268
3574	0.2263824045
3575	0.2263309565
3576	0.226261701
3577	0.2262490393
3578	0.2262199341
3579	0.2262071834
3580	0.2261869532
3581	0.2261169205
3582	0.2260925893
3583	0.2260457344
3584	0.225980696
3585	0.2259680377
3586	0.2259555543
3587	0.2259370112
3588	0.2259243091
3589	0.2259037107
3590	0.225839998
3591	0.2258265271
3592	0.2258151276
3593	0.2257959302
3594	0.2257836962
3595	0.2257238216
3596	0.2256693351
3597	0.2256126998
3598	0.2255995886
3599	0.2255536254
3600	0.2255415542
3601	0.2254882881
3602	0.2254777409
3603	0.2254235786
3604	0.2254119551
3605	0.2253886846
3606	0.2253322732
3607	0.2253021063
3608	0.2252446209
3609	0.2252231245
3610	0.2251465439
3611	0.2251341312
3612	0.2251214287
3613	0.2251096925
3614	0.2250970547
3615	0.2250379524
3616	0.2250248241
3617	0.2250087606
3618	0.224996508
3619	0.2249838916
3620	0.2249285796
3621	0.2249159598
3622	0.2249035269
3623	0.2248910054
3624	0.2248699664
3625	0.2248200976
3626	0.2247620944
3627	0.2247324614
3628	0.2247200027
3629	0.2246598607
3630	0.2246163104
3631	0.2245944771
3632	0.224582044
3633	0.224563165
3634	0.2245373519
3635	0.2245247381
3636	0.2245122617
3637	0.2244967149
3638	0.2244759487
3639	0.2244074265
3640	0.2243658049
3641	0.224330814
3642	0.2243183565
3643	0.2242504815
3644	0.2242017581
3645	0.2241887635
3646	0.2241193969
3647	0.2240937571
3648	0.2240676677
3649	0.2240552576
3650	0.2239989209
3651	0.2239881317
3652	0.2239756051
3653	0.2239631035
3654	0.2239442885
3655	0.2238877082
3656	0.2238752929
3657	0.2238166527
3658	0.2238044421
3659	0.223766131
3660	0.2237427918
3661	0.2237261252
3662	0.2237132394
3663	0.2237013466
3664	0.2236648921
3665	0.2236523917
3666	0.223640139
3667	0.223578758
3668	0.2235593378
3669	0.2235115651
3670	0.2234280021
3671	0.2234155903
3672	0.2234035138
3673	0.223353341
3674	0.2233161302
3675	0.2232679773
3676	0.2232036019
3677	0.2231907595
3678	0.2231628441
3679	0.2231395276
3680	0.2231224065
3681	0.2231091851
3682	0.2230985268
3683	0.223085141
3684	0.2230042091
3685	0.2229929403
3686	0.2229806398
3687	0.2229395448
3688	0.2228980688
3689	0.2228411241
3690	0.2227824795
3691	0.222770943
3692	0.2227258628
3693	0.2226619871
3694	0.2226413477
3695	0.2226290049
3696	0.2226168391
3697	0.2225837673
3698	0.2225191026
3699	0.222506984
3700	0.2224752628
3701	0.2224049928
3702	0.2223499702
3703	0.2223383486
3704	0.222326342
3705	0.2223145797
3706	0.222292502
3707	0.222271885
3708	0.2222221337
3709	0.2221999195
3710	0.2221712369
3711	0.2221427344
3712	0.222092151
3713	0.2220798982
3714	0.2220501569
3715	0.2220220807
3716	0.2220106826
3717	0.2219486873
3718	0.2218789013
3719	0.2218675437
3720	0.2218262928
3721	0.2218140867
3722	0.2218030474
3723	0.2217903866
3724	0.2217700466
3725	0.2217577486
3726	0.2217121562
3727	0.2216459093
3728	0.2215717667
3729	0.2215239202
3730	0.2214463052
3731	0.2214181854
3732	0.2214053664
3733	0.2213927727
3734	0.2213805622
3735	0.2213683995
3736	0.2213075386
3737	0.2212959395
3738	0.2212682944
3739	0.2212560846
3740	0.2212440788
3741	0.2212331058
3742	0.2212208529
3743	0.2211936795
3744	0.2211815618
3745	0.2211693562
3746	0.2211573256
3747	0.2211182859
3748	0.2211065289
3749	0.2210950181
3750	0.2210421017
3751	0.220972008
3752	0.2209424662
3753	0.2209304346
3754	0.2209189931
3755	0.2209065135
3756	0.2208954099
3757	0.2208805169
3758	0.2208575381
3759	0.2207984184
3760	0.2207783012
3761	0.2207663174
3762	0.2206935353
3763	0.2206816852
3764	0.220660415
3765	0.2206368537
3766	0.2206248924
3767	0.2206129542
3768	0.2206008592
3769	0.2205888769
3770	0.2205771392
3771	0.2205244618
3772	0.2204711112
3773	0.2204591714
3774	0.2204466245
3775	0.220434169
3776	0.2203769567
3777	0.2203382166
3778	0.2202951239
3779	0.2202852545
3780	0.2202153182
3781	0.2201642011
3782	0.2201429311
3783	0.2201246779
3784	0.2201039951
3785	0.2200817771
3786	0.2200698366
3787	0.2199761994
3788	0.2199638293
3789	0.2199412509
3790	0.219864232
3791	0.2198481441
3792	0.219830371
3793	0.2197691445
3794	0.2197570254
3795	0.2196977211
3796	0.2196857373
3797	0.2196675598
3798	0.2196044108
3799	0.2195915234
3800	0.2195682726
3801	0.2195486701
3802	0.2194775949
3803	0.2194656995
3804	0.2194007171
3805	0.2193455122
3806	0.2192873701
3807	0.2192605083
3808	0.2192330385
3809	0.2192212349
3810	0.2191469807
3811	0.219135582
3812	0.2191068189
3813	0.2190949912
3814	0.2190831862
3815	0.219029614
3816	0.2190178764
3817	0.2189973287
3818	0.2189788753
3819	0.2189296761
3820	0.2188942148
3821	0.2188452197
3822	0.2188222857
3823	0.218761266
3824	0.2187490811
3825	0.2187372084
3826	0.2187256076
3827	0.2187138904
3828	0.2187028751
3829	0.2186402121
3830	0.2186207682
3831	0.2185786051
3832	0.2185668223
3833	0.2185202703
3834	0.2185090978
3835	0.2184543803
3836	0.2184425805
3837	0.2183778297
3838	0.2183662529
3839	0.218313819
3840	0.2182565858
3841	0.2182446015
3842	0.218223855
3843	0.2182122524
3844	0.2181452971
3845	0.2180820893
3846	0.2180702163
3847	0.2180591795
3848	0.218048298
3849	0.2180281765
3850	0.2180165746
3851	0.2179593427
3852	0.2179473813
3853	0.2179280307
3854	0.2178982672
3855	0.2178866672
3856	0.2178751292
3857	0.2178639556
3858	0.2178166291
3859	0.2177660546
3860	0.2177552423
3861	0.2177093765
3862	0.2176976841
3863	0.2176570466
3864	0.2176440044
3865	0.2176080404
3866	0.2175567702
3867	0.2175251214
3868	0.2175131373
3869	0.2174925883
3870	0.2174717334
3871	0.217459994
3872	0.2174109024
3873	0.2173994366
3874	0.2173435273
3875	0.2173106968
3876	0.2173002432
3877	0.2172828722
3878	0.2172166112
3879	0.2172050119
3880	0.2171935896
3881	0.2171699511
3882	0.2171003916
3883	0.2170453539
3884	0.217018586
3885	0.2169970466
3886	0.2169379721
3887	0.2169262391
3888	0.2169050629
3889	0.2168926936
3890	0.2168305276
3891	0.2167872257
3892	0.2167275891
3893	0.2166826811
3894	0.2166711427
3895	0.2166040117
3896	0.2165924542
3897	0.2165731005
3898	0.2165475097
3899	0.2164753152
3900	0.2164580333
3901	0.2164466142
3902	0.2163961985
3903	0.2163726292
3904	0.2163535055
3905	0.216293412
3906	0.2162684887
3907	0.2162567558
3908	0.2162452688
3909	0.216234569
3910	0.2161682842
3911	0.216149224
3912	0.2161218519
3913	0.2160976077
3914	0.2160673282
3915	0.2160173872
3916	0.2159944951
3917	0.2159377873
3918	0.2159259864
3919	0.2159153755
3920	0.2158501543
3921	0.2158387124
3922	0.2158167901
3923	0.21580519
3924	0.21579393
3925	0.2157824847
3926	0.2157708868
3927	0.2157396826
3928	0.2157290537
3929	0.2156782224
3930	0.2156532589
3931	0.2156006643
3932	0.2155891541
3933	0.2155778664
3934	0.2155655701
3935	0.2155001622
3936	0.2154482556
3937	0.2154264015
3938	0.215405561
3939	0.2153864141
3940	0.2153748355
3941	0.2153554206
3942	0.2153447412
3943	0.21532505
3944	0.2153136053
3945	0.2152687035
3946	0.2152291427
3947	0.2152180576
3948	0.2151512398
3949	0.2151408975
3950	0.2151295249
3951	0.2150524909
3952	0.2150302097
3953	0.2150188775
3954	0.2150074802
3955	0.2149251467
3956	0.214913727
3957	0.2149021288
3958	0.2148797755
3959	0.2148681059
3960	0.2148578979
3961	0.2148461215
3962	0.2148042619
3963	0.2147939903
3964	0.2147754276
3965	0.2147233964
3966	0.2147121336
3967	0.2146584856
3968	0.214647152
3969	0.214635708
3970	0.2146244209
3971	0.2145791486
3972	0.214567884
3973	0.2145018054
3974	0.2144620367
3975	0.2144178285
3976	0.214370272
3977	0.2143588507
3978	0.2143476575
3979	0.2143353792
3980	0.2143160689
3981	0.2142982907
3982	0.214242604
3983	0.2141805112
3984	0.2140988825
3985	0.2140882715
3986	0.2140774156
3987	0.2140661542
3988	0.2140282259
3989	0.2140171897
3990	0.2140062391
3991	0.2139949995
3992	0.213979542
3993	0.2139142182
3994	0.2138748463
3995	0.2138191595
3996	0.2138080122
3997	0.213770031
3998	0.2137179628
3999	0.2136967179
4000	0.2136853401
4001	0.2136304798
4002	0.2135643395
4003	0.2135535961
4004	0.2135424232
4005	0.2135313148
4006	0.2135113565
4007	0.2135005186
4008	0.2134897063
4009	0.2134354376
4010	0.2134241983
4011	0.2134125329
4012	0.2133542301
4013	0.2133425613
4014	0.2133315223
4015	0.2133070563
4016	0.2132876312
4017	0.2132187963
4018	0.2131755362
4019	0.2131536582
4020	0.2131375285
4021	0.2131143417
4022	0.2130663291
4023	0.2130557421
4024	0.2130445918
4025	0.2130244711
4026	0.2130132545
4027	0.2129588434
4028	0.2129476917
4029	0.2129366746
4030	0.2129191259
4031	0.2129080387
4032	0.2128969772
4033	0.2128778472
4034	0.2128150822
4035	0.212804357
4036	0.2127699828
4037	0.2127532253
4038	0.2127420065
4039	0.2127019424
4040	0.2126699715
4041	0.2126590012
4042	0.2126365607
4043	0.2126089911
4044	0.2125985821
4045	0.2125882894
4046	0.212577591
4047	0.2125663294
4048	0.2125550911
4049	0.2125104431
4050	0.2124819863
4051	0.2124601048
4052	0.2123947138
4053	0.2123434144
4054	0.2123032787
4055	0.212260802
4056	0.2122497401
4057	0.2121770153
4058	0.212165934
4059	0.2121180525
4060	0.2120986336
4061	0.212087618
4062	0.212068493
4063	0.212057321
4064	0.2119951923
4065	0.2119481575
4066	0.2119369848
4067	0.2119265765
4068	0.2119154477
4069	0.2118540397
4070	0.2118198463
4071	0.2118088957
4072	0.2117978768
4073	0.2117765848
4074	0.2117656176
4075	0.2116974314
4076	0.2116621258
4077	0.2116505502
4078	0.2116413791
4079	0.2116314262
4080	0.2116020673
4081	0.2115315428
4082	0.211521207
4083	0.2115100792
4084	0.2114856403
4085	0.2114668975
4086	0.2114555641
4087	0.2114445278
4088	0.2114305147
4089	0.2113407002
4090	0.2113292544
4091	0.2112694135
4092	0.2112584419
4093	0.2112470864
4094	0.2112360068
4095	0.2112172209
4096	0.2111657401
4097	0.2111460238
4098	0.2111139417
4099	0.2110613275
4100	0.210990635
4101	0.2109493984
4102	0.2109382285
4103	0.2109272389
4104	0.2109160195
4105	0.2108589542
4106	0.2108406391
4107	0.2108065342
4108	0.2107863501
4109	0.2107404797
4110	0.210729445
4111	0.210718586
4112	0.2106814699
4113	0.210658331
4114	0.2106206542
4115	0.2106095487
4116	0.2105910018
4117	0.2105647966
4118	0.210553957
4119	0.2105436386
4120	0.2105066459
4121	0.2104956775
4122	0.2104572006
4123	0.2103989458
4124	0.2103878405
4125	0.2103278956
4126	0.2102698862
4127	0.2102516597
4128	0.2102407976
4129	0.2102300545
4130	0.210211801
4131	0.2101551697
4132	0.210144178
4133	0.2101332077
4134	0.2101233881
4135	0.2100938566
4136	0.2100508872
4137	0.210040005
4138	0.2100284268
4139	0.2100175692
4140	0.2100068003
4141	0.2099379769
4142	0.2098632252
4143	0.2098458589
4144	0.2098350405
4145	0.2097821609
4146	0.2097662746
4147	0.2097448473
4148	0.2096918334
4149	0.2096134489
4150	0.2095953392
4151	0.2095503482
4152	0.2095286504
4153	0.2094782898
4154	0.2094119111
4155	0.209368779
4156	0.2093315309
4157	0.2092779765
4158	0.2092244547
4159	0.209214363
4160	0.2092034825
4161	0.2091620441
4162	0.2091510772
4163	0.2091403067
4164	0.2091318375
4165	0.209112441
4166	0.2091022599
4167	0.2090919842
4168	0.2090639142
4169	0.2090137625
4170	0.208975105
4171	0.2089239251
4172	0.2089013532
4173	0.2088822248
4174	0.2088714819
4175	0.2088238519
4176	0.2088141649
4177	0.2088034438
4178	0.2087705495
4179	0.2086943499
4180	0.2086837403
4181	0.2086668896
4182	0.2086565046
4183	0.2086341767
4184	0.2085842464
4185	0.208531516
4186	0.2084935099
4187	0.2084803544
4188	0.2084698805
4189	0.2084456827
4190	0.208434735
4191	0.2083684607
4192	0.2083257851
4193	0.2082529605
4194	0.2082371921
4195	0.2082260612
4196	0.2081797049
4197	0.2081383283
4198	0.2081255971
4199	0.2081139062
4200	0.2081031418
4201	0.2080924676
4202	0.2080746052
4203	0.208012258
4204	0.2080023902
4205	0.2079934916
4206	0.2079407907
4207	0.2079300669
4208	0.2079119366
4209	0.2078744957
4210	0.207818627
4211	0.207759552
4212	0.2077015406
4213	0.2076800231
4214	0.2076696163
4215	0.2076465887
4216	0.2076360049
4217	0.2076248754
4218	0.2076140856
4219	0.2076043533
4220	0.2075723801
4221	0.2075526456
4222	0.2075064443
4223	0.2074958331
4224	0.2074406337
4225	0.2074306789
4226	0.2074137329
4227	0.2074038896
4228	0.2073267941
4229	0.2073042839
4230	0.2072582199
4231	0.2072474295
4232	0.2072224161
4233	0.2072090571
4234	0.2071985361
4235	0.207179832
4236	0.2071692413
4237	0.207147252
4238	0.207085553
4239	0.2070764974
4240	0.2070265084
4241	0.2069840652
4242	0.206938584
4243	0.2068798422
4244	0.2068230855
4245	0.2067549601
4246	0.2067442608
4247	0.2067052867
4248	0.2066946588
4249	0.2066517182
4250	0.2066414206
4251	0.2065882642
4252	0.2065776331
4253	0.2065670874
4254	0.2065426458
4255	0.2065266984
4256	0.2065159947
4257	0.2065051644
4258	0.2064940145
4259	0.2064579277
4260	0.2064173802
4261	0.2063699663
4262	0.2063593593
4263	0.2062891705
4264	0.2062640691
4265	0.2062202661
4266	0.2061905275
4267	0.2061746427
4268	0.2061630672
4269	0.2060920344
4270	0.2060815794
4271	0.2060591826
4272	0.2060405725
4273	0.2059761579
4274	0.2059656622
4275	0.2058897181
4276	0.2058790418
4277	0.2058515306
4278	0.2058410982
4279	0.2058313204
4280	0.2057983839
4281	0.2057625492
4282	0.2057077145
4283	0.2056970123
4284	0.2056864463
4285	0.2056661431
4286	0.2055980667
4287	0.2055874338
4288	0.2055352683
4289	0.2054743769
4290	0.2054645098
4291	0.2054541944
4292	0.205434098
4293	0.2054252657
4294	0.2054137558
4295	0.2053909996
4296	0.205377934
4297	0.2053675481
4298	0.205357118
4299	0.2053478572
4300	0.2053375418
4301	0.2053188178
4302	0.2052738749
4303	0.2052574541
4304	0.2052456669
4305	0.2051966313
4306	0.2051862708
4307	0.2051419675
4308	0.2051205421
4309	0.205110227
4310	0.2050997984
4311	0.2050885131
4312	0.2050774532
4313	0.2050587064
4314	0.2050485224
4315	0.205008625
4316	0.2049710967
4317	0.2049594907
4318	0.2048991379
4319	0.2048883241
4320	0.2048385553
4321	0.2048272208
4322	0.2047865639
4323	0.2047760206
4324	0.2047578598
4325	0.2047471402
4326	0.204690251
4327	0.204680023
4328	0.2046340322
4329	0.2046236731
4330	0.204613308
4331	0.204602994
4332	0.2045498804
4333	0.2045063503
4334	0.2044948787
4335	0.2044759786
4336	0.2044600047
4337	0.204415214
4338	0.2043434353
4339	0.2042830669
